模型训练开始，起始时间：2024-07-13 06:23:43.091239
当前Batch：1160/6035 | 当前epoch:2/50 | 当前损失值：3.9221 | 当前准确率：32.35%
当前Batch：1170/6035 | 当前epoch:2/50 | 当前损失值：3.5315 | 当前准确率：36.77%
当前Batch：1180/6035 | 当前epoch:2/50 | 当前损失值：3.5261 | 当前准确率：34.02%
当前Batch：1190/6035 | 当前epoch:2/50 | 当前损失值：2.9106 | 当前准确率：47.30%
当前Batch：1200/6035 | 当前epoch:2/50 | 当前损失值：3.3124 | 当前准确率：37.99%
当前Batch：1210/6035 | 当前epoch:2/50 | 当前损失值：3.2925 | 当前准确率：41.89%
当前Batch：1220/6035 | 当前epoch:2/50 | 当前损失值：3.4534 | 当前准确率：39.73%
当前Batch：1230/6035 | 当前epoch:2/50 | 当前损失值：3.0409 | 当前准确率：45.43%
当前Batch：1240/6035 | 当前epoch:2/50 | 当前损失值：2.9093 | 当前准确率：45.01%
当前Batch：1250/6035 | 当前epoch:2/50 | 当前损失值：3.7229 | 当前准确率：32.59%
当前Batch：1260/6035 | 当前epoch:2/50 | 当前损失值：2.8136 | 当前准确率：46.70%
当前Batch：1270/6035 | 当前epoch:2/50 | 当前损失值：2.5838 | 当前准确率：49.37%
当前Batch：1280/6035 | 当前epoch:2/50 | 当前损失值：3.0777 | 当前准确率：47.65%
当前Batch：1290/6035 | 当前epoch:2/50 | 当前损失值：3.4934 | 当前准确率：33.83%
当前Batch：1300/6035 | 当前epoch:2/50 | 当前损失值：3.3479 | 当前准确率：35.39%
当前Batch：1310/6035 | 当前epoch:2/50 | 当前损失值：3.0744 | 当前准确率：40.25%
当前Batch：1320/6035 | 当前epoch:2/50 | 当前损失值：2.9927 | 当前准确率：44.79%
当前Batch：1330/6035 | 当前epoch:2/50 | 当前损失值：2.2761 | 当前准确率：57.29%
当前Batch：1340/6035 | 当前epoch:2/50 | 当前损失值：3.9541 | 当前准确率：30.86%
当前Batch：1350/6035 | 当前epoch:2/50 | 当前损失值：3.0115 | 当前准确率：42.06%
当前Batch：1360/6035 | 当前epoch:2/50 | 当前损失值：2.9114 | 当前准确率：43.54%
当前Batch：1370/6035 | 当前epoch:2/50 | 当前损失值：3.2518 | 当前准确率：38.23%
当前Batch：1380/6035 | 当前epoch:2/50 | 当前损失值：2.5068 | 当前准确率：54.40%
当前Batch：1390/6035 | 当前epoch:2/50 | 当前损失值：3.4393 | 当前准确率：38.13%
当前Batch：1400/6035 | 当前epoch:2/50 | 当前损失值：3.7536 | 当前准确率：34.22%
当前Batch：1410/6035 | 当前epoch:2/50 | 当前损失值：3.4436 | 当前准确率：34.50%
当前Batch：1420/6035 | 当前epoch:2/50 | 当前损失值：3.3147 | 当前准确率：40.05%
当前Batch：1430/6035 | 当前epoch:2/50 | 当前损失值：3.6875 | 当前准确率：31.83%
当前Batch：1440/6035 | 当前epoch:2/50 | 当前损失值：3.2144 | 当前准确率：41.30%
当前Batch：1450/6035 | 当前epoch:2/50 | 当前损失值：3.7764 | 当前准确率：34.31%
当前Batch：1460/6035 | 当前epoch:2/50 | 当前损失值：2.9335 | 当前准确率：43.45%
当前Batch：1470/6035 | 当前epoch:2/50 | 当前损失值：3.5479 | 当前准确率：37.98%
当前Batch：1480/6035 | 当前epoch:2/50 | 当前损失值：3.0684 | 当前准确率：40.73%
当前Batch：1490/6035 | 当前epoch:2/50 | 当前损失值：3.362 | 当前准确率：34.67%
当前Batch：1500/6035 | 当前epoch:2/50 | 当前损失值：4.1672 | 当前准确率：28.52%
当前Batch：1510/6035 | 当前epoch:2/50 | 当前损失值：2.9613 | 当前准确率：43.26%
当前Batch：1520/6035 | 当前epoch:2/50 | 当前损失值：3.5937 | 当前准确率：40.33%
当前Batch：1530/6035 | 当前epoch:2/50 | 当前损失值：3.6419 | 当前准确率：35.80%
当前Batch：1540/6035 | 当前epoch:2/50 | 当前损失值：3.4886 | 当前准确率：40.87%
当前Batch：1550/6035 | 当前epoch:2/50 | 当前损失值：3.6283 | 当前准确率：32.59%
当前Batch：1560/6035 | 当前epoch:2/50 | 当前损失值：3.6987 | 当前准确率：35.80%
当前Batch：1570/6035 | 当前epoch:2/50 | 当前损失值：3.0289 | 当前准确率：41.51%
当前Batch：1580/6035 | 当前epoch:2/50 | 当前损失值：2.9433 | 当前准确率：47.91%
当前Batch：1590/6035 | 当前epoch:2/50 | 当前损失值：3.4295 | 当前准确率：36.29%
当前Batch：1600/6035 | 当前epoch:2/50 | 当前损失值：3.2895 | 当前准确率：40.48%
当前Batch：1610/6035 | 当前epoch:2/50 | 当前损失值：2.9744 | 当前准确率：43.48%
当前Batch：1620/6035 | 当前epoch:2/50 | 当前损失值：3.3581 | 当前准确率：41.12%
当前Batch：1630/6035 | 当前epoch:2/50 | 当前损失值：3.9109 | 当前准确率：33.89%
当前Batch：1640/6035 | 当前epoch:2/50 | 当前损失值：3.1175 | 当前准确率：40.62%
当前Batch：1650/6035 | 当前epoch:2/50 | 当前损失值：3.343 | 当前准确率：38.30%
当前Batch：1660/6035 | 当前epoch:2/50 | 当前损失值：3.3749 | 当前准确率：38.73%
当前Batch：1670/6035 | 当前epoch:2/50 | 当前损失值：2.7142 | 当前准确率：45.83%
当前Batch：1680/6035 | 当前epoch:2/50 | 当前损失值：3.3499 | 当前准确率：42.09%
当前Batch：1690/6035 | 当前epoch:2/50 | 当前损失值：3.2083 | 当前准确率：40.36%
当前Batch：1700/6035 | 当前epoch:2/50 | 当前损失值：3.5115 | 当前准确率：36.96%
当前Batch：1710/6035 | 当前epoch:2/50 | 当前损失值：3.1919 | 当前准确率：41.01%
当前Batch：1720/6035 | 当前epoch:2/50 | 当前损失值：3.812 | 当前准确率：33.07%
当前Batch：1730/6035 | 当前epoch:2/50 | 当前损失值：2.9604 | 当前准确率：43.39%
当前Batch：1740/6035 | 当前epoch:2/50 | 当前损失值：3.2456 | 当前准确率：39.87%
当前Batch：1750/6035 | 当前epoch:2/50 | 当前损失值：3.2216 | 当前准确率：40.90%
当前Batch：1760/6035 | 当前epoch:2/50 | 当前损失值：3.4539 | 当前准确率：37.48%
当前Batch：1770/6035 | 当前epoch:2/50 | 当前损失值：4.1372 | 当前准确率：30.89%
当前Batch：1780/6035 | 当前epoch:2/50 | 当前损失值：2.8536 | 当前准确率：46.39%
当前Batch：1790/6035 | 当前epoch:2/50 | 当前损失值：3.581 | 当前准确率：34.56%
当前Batch：1800/6035 | 当前epoch:2/50 | 当前损失值：3.3171 | 当前准确率：38.35%
当前Batch：1810/6035 | 当前epoch:2/50 | 当前损失值：3.4987 | 当前准确率：34.92%
当前Batch：1820/6035 | 当前epoch:2/50 | 当前损失值：3.412 | 当前准确率：38.06%
当前Batch：1830/6035 | 当前epoch:2/50 | 当前损失值：2.9981 | 当前准确率：43.54%
当前Batch：1840/6035 | 当前epoch:2/50 | 当前损失值：3.2263 | 当前准确率：41.60%
当前Batch：1850/6035 | 当前epoch:2/50 | 当前损失值：3.4419 | 当前准确率：38.33%
当前Batch：1860/6035 | 当前epoch:2/50 | 当前损失值：3.2915 | 当前准确率：39.20%
当前Batch：1870/6035 | 当前epoch:2/50 | 当前损失值：3.1442 | 当前准确率：44.29%
当前Batch：1880/6035 | 当前epoch:2/50 | 当前损失值：3.1147 | 当前准确率：43.64%
当前Batch：1890/6035 | 当前epoch:2/50 | 当前损失值：3.1483 | 当前准确率：44.14%
当前Batch：1900/6035 | 当前epoch:2/50 | 当前损失值：3.7425 | 当前准确率：33.33%
当前Batch：1910/6035 | 当前epoch:2/50 | 当前损失值：3.4071 | 当前准确率：37.95%
当前Batch：1920/6035 | 当前epoch:2/50 | 当前损失值：3.4771 | 当前准确率：36.77%
当前Batch：1930/6035 | 当前epoch:2/50 | 当前损失值：3.0725 | 当前准确率：40.66%
当前Batch：1940/6035 | 当前epoch:2/50 | 当前损失值：3.855 | 当前准确率：32.78%
当前Batch：1950/6035 | 当前epoch:2/50 | 当前损失值：2.8807 | 当前准确率：46.69%
当前Batch：1960/6035 | 当前epoch:2/50 | 当前损失值：3.6609 | 当前准确率：34.96%
当前Batch：1970/6035 | 当前epoch:2/50 | 当前损失值：3.6678 | 当前准确率：35.79%
当前Batch：1980/6035 | 当前epoch:2/50 | 当前损失值：3.3371 | 当前准确率：38.82%
当前Batch：1990/6035 | 当前epoch:2/50 | 当前损失值：3.4494 | 当前准确率：39.57%
当前Batch：2000/6035 | 当前epoch:2/50 | 当前损失值：3.6999 | 当前准确率：33.07%
当前Batch：2010/6035 | 当前epoch:2/50 | 当前损失值：3.0211 | 当前准确率：45.33%
当前Batch：2020/6035 | 当前epoch:2/50 | 当前损失值：3.069 | 当前准确率：46.07%
当前Batch：2030/6035 | 当前epoch:2/50 | 当前损失值：2.7978 | 当前准确率：48.95%
当前Batch：2040/6035 | 当前epoch:2/50 | 当前损失值：3.432 | 当前准确率：36.62%
当前Batch：2050/6035 | 当前epoch:2/50 | 当前损失值：2.7236 | 当前准确率：46.90%
当前Batch：2060/6035 | 当前epoch:2/50 | 当前损失值：3.598 | 当前准确率：33.95%
当前Batch：2070/6035 | 当前epoch:2/50 | 当前损失值：3.821 | 当前准确率：38.95%
当前Batch：2080/6035 | 当前epoch:2/50 | 当前损失值：3.5146 | 当前准确率：35.90%
当前Batch：2090/6035 | 当前epoch:2/50 | 当前损失值：3.5273 | 当前准确率：37.52%
当前Batch：2100/6035 | 当前epoch:2/50 | 当前损失值：3.0158 | 当前准确率：43.05%
当前Batch：2110/6035 | 当前epoch:2/50 | 当前损失值：3.1993 | 当前准确率：42.08%
当前Batch：2120/6035 | 当前epoch:2/50 | 当前损失值：3.69 | 当前准确率：35.54%
当前Batch：2130/6035 | 当前epoch:2/50 | 当前损失值：3.4739 | 当前准确率：34.27%
当前Batch：2140/6035 | 当前epoch:2/50 | 当前损失值：2.789 | 当前准确率：46.20%
当前Batch：2150/6035 | 当前epoch:2/50 | 当前损失值：4.1123 | 当前准确率：29.61%
当前Batch：2160/6035 | 当前epoch:2/50 | 当前损失值：3.1101 | 当前准确率：43.64%
当前Batch：2170/6035 | 当前epoch:2/50 | 当前损失值：2.7153 | 当前准确率：45.46%
当前Batch：2180/6035 | 当前epoch:2/50 | 当前损失值：2.9779 | 当前准确率：44.63%
当前Batch：2190/6035 | 当前epoch:2/50 | 当前损失值：3.4582 | 当前准确率：38.91%
当前Batch：2200/6035 | 当前epoch:2/50 | 当前损失值：2.4074 | 当前准确率：58.78%
当前Batch：2210/6035 | 当前epoch:2/50 | 当前损失值：2.98 | 当前准确率：43.43%
当前Batch：2220/6035 | 当前epoch:2/50 | 当前损失值：3.4144 | 当前准确率：39.49%
当前Batch：2230/6035 | 当前epoch:2/50 | 当前损失值：3.1283 | 当前准确率：42.61%
当前Batch：2240/6035 | 当前epoch:2/50 | 当前损失值：2.9761 | 当前准确率：41.60%
当前Batch：2250/6035 | 当前epoch:2/50 | 当前损失值：3.6294 | 当前准确率：35.55%
当前Batch：2260/6035 | 当前epoch:2/50 | 当前损失值：3.0188 | 当前准确率：44.33%
当前Batch：2270/6035 | 当前epoch:2/50 | 当前损失值：2.9373 | 当前准确率：44.01%
当前Batch：2280/6035 | 当前epoch:2/50 | 当前损失值：3.8908 | 当前准确率：34.12%
当前Batch：2290/6035 | 当前epoch:2/50 | 当前损失值：3.4159 | 当前准确率：37.84%
当前Batch：2300/6035 | 当前epoch:2/50 | 当前损失值：3.7845 | 当前准确率：36.16%
当前Batch：2310/6035 | 当前epoch:2/50 | 当前损失值：3.1235 | 当前准确率：42.30%
当前Batch：2320/6035 | 当前epoch:2/50 | 当前损失值：3.4057 | 当前准确率：40.13%
当前Batch：2330/6035 | 当前epoch:2/50 | 当前损失值：3.7285 | 当前准确率：36.22%
当前Batch：2340/6035 | 当前epoch:2/50 | 当前损失值：3.2693 | 当前准确率：38.11%
当前Batch：2350/6035 | 当前epoch:2/50 | 当前损失值：3.6618 | 当前准确率：37.96%
当前Batch：2360/6035 | 当前epoch:2/50 | 当前损失值：2.9069 | 当前准确率：47.01%
当前Batch：2370/6035 | 当前epoch:2/50 | 当前损失值：3.2284 | 当前准确率：39.43%
当前Batch：2380/6035 | 当前epoch:2/50 | 当前损失值：3.6003 | 当前准确率：36.26%
当前Batch：2390/6035 | 当前epoch:2/50 | 当前损失值：3.4867 | 当前准确率：36.54%
当前Batch：2400/6035 | 当前epoch:2/50 | 当前损失值：3.1819 | 当前准确率：43.21%
当前Batch：2410/6035 | 当前epoch:2/50 | 当前损失值：3.4383 | 当前准确率：37.77%
当前Batch：2420/6035 | 当前epoch:2/50 | 当前损失值：3.8162 | 当前准确率：31.25%
当前Batch：2430/6035 | 当前epoch:2/50 | 当前损失值：3.6475 | 当前准确率：37.73%
当前Batch：2440/6035 | 当前epoch:2/50 | 当前损失值：3.5141 | 当前准确率：39.33%
当前Batch：2450/6035 | 当前epoch:2/50 | 当前损失值：3.706 | 当前准确率：34.75%
当前Batch：2460/6035 | 当前epoch:2/50 | 当前损失值：3.0491 | 当前准确率：41.03%
当前Batch：2470/6035 | 当前epoch:2/50 | 当前损失值：3.1641 | 当前准确率：39.21%
当前Batch：2480/6035 | 当前epoch:2/50 | 当前损失值：3.1339 | 当前准确率：45.52%
当前Batch：2490/6035 | 当前epoch:2/50 | 当前损失值：2.8165 | 当前准确率：48.55%
当前Batch：2500/6035 | 当前epoch:2/50 | 当前损失值：2.8309 | 当前准确率：44.53%
当前Batch：2510/6035 | 当前epoch:2/50 | 当前损失值：3.4282 | 当前准确率：38.94%
当前Batch：2520/6035 | 当前epoch:2/50 | 当前损失值：2.5797 | 当前准确率：50.38%
当前Batch：2530/6035 | 当前epoch:2/50 | 当前损失值：3.6023 | 当前准确率：39.84%
当前Batch：2540/6035 | 当前epoch:2/50 | 当前损失值：3.6085 | 当前准确率：35.29%
当前Batch：2550/6035 | 当前epoch:2/50 | 当前损失值：3.6282 | 当前准确率：39.77%
当前Batch：2560/6035 | 当前epoch:2/50 | 当前损失值：2.9234 | 当前准确率：44.64%
当前Batch：2570/6035 | 当前epoch:2/50 | 当前损失值：3.8783 | 当前准确率：35.73%
当前Batch：2580/6035 | 当前epoch:2/50 | 当前损失值：3.1121 | 当前准确率：40.38%
当前Batch：2590/6035 | 当前epoch:2/50 | 当前损失值：3.153 | 当前准确率：39.80%
当前Batch：2600/6035 | 当前epoch:2/50 | 当前损失值：3.0412 | 当前准确率：42.78%
当前Batch：2610/6035 | 当前epoch:2/50 | 当前损失值：3.9708 | 当前准确率：31.10%
当前Batch：2620/6035 | 当前epoch:2/50 | 当前损失值：3.9362 | 当前准确率：31.81%
当前Batch：2630/6035 | 当前epoch:2/50 | 当前损失值：3.2092 | 当前准确率：44.92%
当前Batch：2640/6035 | 当前epoch:2/50 | 当前损失值：2.7547 | 当前准确率：46.06%
当前Batch：2650/6035 | 当前epoch:2/50 | 当前损失值：3.6354 | 当前准确率：34.08%
当前Batch：2660/6035 | 当前epoch:2/50 | 当前损失值：2.9792 | 当前准确率：43.22%
当前Batch：2670/6035 | 当前epoch:2/50 | 当前损失值：3.5035 | 当前准确率：36.15%
当前Batch：2680/6035 | 当前epoch:2/50 | 当前损失值：3.3827 | 当前准确率：38.92%
当前Batch：2690/6035 | 当前epoch:2/50 | 当前损失值：2.4847 | 当前准确率：57.66%
当前Batch：2700/6035 | 当前epoch:2/50 | 当前损失值：3.6147 | 当前准确率：35.47%
当前Batch：2710/6035 | 当前epoch:2/50 | 当前损失值：3.2008 | 当前准确率：40.70%
当前Batch：2720/6035 | 当前epoch:2/50 | 当前损失值：2.7257 | 当前准确率：47.11%
当前Batch：2730/6035 | 当前epoch:2/50 | 当前损失值：3.5181 | 当前准确率：43.27%
当前Batch：2740/6035 | 当前epoch:2/50 | 当前损失值：3.5157 | 当前准确率：38.42%
当前Batch：2750/6035 | 当前epoch:2/50 | 当前损失值：3.1064 | 当前准确率：39.36%
当前Batch：2760/6035 | 当前epoch:2/50 | 当前损失值：3.6089 | 当前准确率：33.65%
当前Batch：2770/6035 | 当前epoch:2/50 | 当前损失值：2.8621 | 当前准确率：44.64%
当前Batch：2780/6035 | 当前epoch:2/50 | 当前损失值：3.8525 | 当前准确率：33.12%
当前Batch：2790/6035 | 当前epoch:2/50 | 当前损失值：3.2309 | 当前准确率：41.55%
当前Batch：2800/6035 | 当前epoch:2/50 | 当前损失值：2.7731 | 当前准确率：44.62%
当前Batch：2810/6035 | 当前epoch:2/50 | 当前损失值：3.1708 | 当前准确率：41.15%
当前Batch：2820/6035 | 当前epoch:2/50 | 当前损失值：3.2209 | 当前准确率：40.14%
当前Batch：2830/6035 | 当前epoch:2/50 | 当前损失值：3.1093 | 当前准确率：42.74%
当前Batch：2840/6035 | 当前epoch:2/50 | 当前损失值：3.1538 | 当前准确率：43.22%
当前Batch：2850/6035 | 当前epoch:2/50 | 当前损失值：3.1733 | 当前准确率：40.41%
当前Batch：2860/6035 | 当前epoch:2/50 | 当前损失值：3.4969 | 当前准确率：38.66%
当前Batch：2870/6035 | 当前epoch:2/50 | 当前损失值：3.4259 | 当前准确率：33.73%
当前Batch：2880/6035 | 当前epoch:2/50 | 当前损失值：3.5536 | 当前准确率：32.54%
当前Batch：2890/6035 | 当前epoch:2/50 | 当前损失值：3.0594 | 当前准确率：41.17%
当前Batch：2900/6035 | 当前epoch:2/50 | 当前损失值：3.0357 | 当前准确率：41.15%
当前Batch：2910/6035 | 当前epoch:2/50 | 当前损失值：3.4616 | 当前准确率：34.93%
当前Batch：2920/6035 | 当前epoch:2/50 | 当前损失值：4.0177 | 当前准确率：30.12%
当前Batch：2930/6035 | 当前epoch:2/50 | 当前损失值：3.3081 | 当前准确率：46.71%
当前Batch：2940/6035 | 当前epoch:2/50 | 当前损失值：3.4248 | 当前准确率：36.81%
当前Batch：2950/6035 | 当前epoch:2/50 | 当前损失值：3.4735 | 当前准确率：36.61%
当前Batch：2960/6035 | 当前epoch:2/50 | 当前损失值：3.6551 | 当前准确率：32.28%
当前Batch：2970/6035 | 当前epoch:2/50 | 当前损失值：3.5018 | 当前准确率：37.89%
当前Batch：2980/6035 | 当前epoch:2/50 | 当前损失值：3.698 | 当前准确率：36.35%
当前Batch：2990/6035 | 当前epoch:2/50 | 当前损失值：3.0549 | 当前准确率：42.18%
当前Batch：3000/6035 | 当前epoch:2/50 | 当前损失值：3.8085 | 当前准确率：29.51%
当前Batch：3010/6035 | 当前epoch:2/50 | 当前损失值：3.9759 | 当前准确率：29.63%
当前Batch：3020/6035 | 当前epoch:2/50 | 当前损失值：3.3626 | 当前准确率：36.95%
当前Batch：3030/6035 | 当前epoch:2/50 | 当前损失值：2.7578 | 当前准确率：50.00%
当前Batch：3040/6035 | 当前epoch:2/50 | 当前损失值：3.5403 | 当前准确率：34.60%
当前Batch：3050/6035 | 当前epoch:2/50 | 当前损失值：3.9949 | 当前准确率：30.19%
当前Batch：3060/6035 | 当前epoch:2/50 | 当前损失值：3.2452 | 当前准确率：39.39%
当前Batch：3070/6035 | 当前epoch:2/50 | 当前损失值：3.1559 | 当前准确率：40.54%
当前Batch：3080/6035 | 当前epoch:2/50 | 当前损失值：3.5287 | 当前准确率：34.90%
当前Batch：3090/6035 | 当前epoch:2/50 | 当前损失值：3.492 | 当前准确率：39.74%
当前Batch：3100/6035 | 当前epoch:2/50 | 当前损失值：3.1838 | 当前准确率：44.02%
当前Batch：3110/6035 | 当前epoch:2/50 | 当前损失值：3.0399 | 当前准确率：42.03%
当前Batch：3120/6035 | 当前epoch:2/50 | 当前损失值：3.6067 | 当前准确率：33.33%
当前Batch：3130/6035 | 当前epoch:2/50 | 当前损失值：2.4048 | 当前准确率：56.72%
当前Batch：3140/6035 | 当前epoch:2/50 | 当前损失值：3.4845 | 当前准确率：36.92%
当前Batch：3150/6035 | 当前epoch:2/50 | 当前损失值：3.5277 | 当前准确率：36.18%
当前Batch：3160/6035 | 当前epoch:2/50 | 当前损失值：3.6405 | 当前准确率：37.80%
当前Batch：3170/6035 | 当前epoch:2/50 | 当前损失值：3.3436 | 当前准确率：36.29%
当前Batch：3180/6035 | 当前epoch:2/50 | 当前损失值：3.1947 | 当前准确率：41.82%
当前Batch：3190/6035 | 当前epoch:2/50 | 当前损失值：3.4563 | 当前准确率：35.29%
当前Batch：3200/6035 | 当前epoch:2/50 | 当前损失值：3.464 | 当前准确率：36.55%
当前Batch：3210/6035 | 当前epoch:2/50 | 当前损失值：2.9786 | 当前准确率：39.96%
当前Batch：3220/6035 | 当前epoch:2/50 | 当前损失值：3.5803 | 当前准确率：33.96%
当前Batch：3230/6035 | 当前epoch:2/50 | 当前损失值：2.9644 | 当前准确率：44.97%
当前Batch：3240/6035 | 当前epoch:2/50 | 当前损失值：3.5659 | 当前准确率：35.33%
当前Batch：3250/6035 | 当前epoch:2/50 | 当前损失值：2.3007 | 当前准确率：56.02%
当前Batch：3260/6035 | 当前epoch:2/50 | 当前损失值：3.3628 | 当前准确率：36.74%
当前Batch：3270/6035 | 当前epoch:2/50 | 当前损失值：3.7139 | 当前准确率：34.64%
当前Batch：3280/6035 | 当前epoch:2/50 | 当前损失值：3.4205 | 当前准确率：36.81%
当前Batch：3290/6035 | 当前epoch:2/50 | 当前损失值：2.9696 | 当前准确率：43.39%
当前Batch：3300/6035 | 当前epoch:2/50 | 当前损失值：2.6088 | 当前准确率：50.58%
当前Batch：3310/6035 | 当前epoch:2/50 | 当前损失值：2.6248 | 当前准确率：49.61%
当前Batch：3320/6035 | 当前epoch:2/50 | 当前损失值：3.1786 | 当前准确率：41.80%
当前Batch：3330/6035 | 当前epoch:2/50 | 当前损失值：3.3942 | 当前准确率：36.61%
当前Batch：3340/6035 | 当前epoch:2/50 | 当前损失值：3.4791 | 当前准确率：37.58%
当前Batch：3350/6035 | 当前epoch:2/50 | 当前损失值：2.7891 | 当前准确率：47.00%
当前Batch：3360/6035 | 当前epoch:2/50 | 当前损失值：3.3377 | 当前准确率：38.85%
当前Batch：3370/6035 | 当前epoch:2/50 | 当前损失值：2.0307 | 当前准确率：63.89%
当前Batch：3380/6035 | 当前epoch:2/50 | 当前损失值：2.9171 | 当前准确率：44.71%
当前Batch：3390/6035 | 当前epoch:2/50 | 当前损失值：3.1155 | 当前准确率：43.20%
当前Batch：3400/6035 | 当前epoch:2/50 | 当前损失值：2.7509 | 当前准确率：53.18%
当前Batch：3410/6035 | 当前epoch:2/50 | 当前损失值：3.5557 | 当前准确率：34.61%
当前Batch：3420/6035 | 当前epoch:2/50 | 当前损失值：2.6952 | 当前准确率：50.77%
当前Batch：3430/6035 | 当前epoch:2/50 | 当前损失值：2.5415 | 当前准确率：51.46%
当前Batch：3440/6035 | 当前epoch:2/50 | 当前损失值：3.6592 | 当前准确率：34.90%
当前Batch：3450/6035 | 当前epoch:2/50 | 当前损失值：3.7189 | 当前准确率：31.81%
当前Batch：3460/6035 | 当前epoch:2/50 | 当前损失值：3.2367 | 当前准确率：41.05%
当前Batch：3470/6035 | 当前epoch:2/50 | 当前损失值：3.1047 | 当前准确率：44.01%
当前Batch：3480/6035 | 当前epoch:2/50 | 当前损失值：3.3582 | 当前准确率：39.05%
当前Batch：3490/6035 | 当前epoch:2/50 | 当前损失值：2.58 | 当前准确率：47.20%
当前Batch：3500/6035 | 当前epoch:2/50 | 当前损失值：3.2972 | 当前准确率：41.52%
当前Batch：3510/6035 | 当前epoch:2/50 | 当前损失值：3.8975 | 当前准确率：36.49%
当前Batch：3520/6035 | 当前epoch:2/50 | 当前损失值：3.0017 | 当前准确率：44.59%
当前Batch：3530/6035 | 当前epoch:2/50 | 当前损失值：3.3901 | 当前准确率：39.43%
当前Batch：3540/6035 | 当前epoch:2/50 | 当前损失值：2.5729 | 当前准确率：48.05%
当前Batch：3550/6035 | 当前epoch:2/50 | 当前损失值：2.3648 | 当前准确率：57.66%
当前Batch：3560/6035 | 当前epoch:2/50 | 当前损失值：3.0089 | 当前准确率：44.77%
当前Batch：3570/6035 | 当前epoch:2/50 | 当前损失值：3.1827 | 当前准确率：41.23%
当前Batch：3580/6035 | 当前epoch:2/50 | 当前损失值：3.2008 | 当前准确率：38.57%
当前Batch：3590/6035 | 当前epoch:2/50 | 当前损失值：3.1874 | 当前准确率：42.06%
当前Batch：3600/6035 | 当前epoch:2/50 | 当前损失值：2.9416 | 当前准确率：47.05%
当前Batch：3610/6035 | 当前epoch:2/50 | 当前损失值：2.7486 | 当前准确率：48.84%
当前Batch：3620/6035 | 当前epoch:2/50 | 当前损失值：3.3001 | 当前准确率：41.81%
当前Batch：3630/6035 | 当前epoch:2/50 | 当前损失值：3.6215 | 当前准确率：34.54%
当前Batch：3640/6035 | 当前epoch:2/50 | 当前损失值：3.9437 | 当前准确率：34.64%
当前Batch：3650/6035 | 当前epoch:2/50 | 当前损失值：4.8507 | 当前准确率：25.22%
当前Batch：3660/6035 | 当前epoch:2/50 | 当前损失值：2.9963 | 当前准确率：45.43%
当前Batch：3670/6035 | 当前epoch:2/50 | 当前损失值：3.4215 | 当前准确率：37.94%
当前Batch：3680/6035 | 当前epoch:2/50 | 当前损失值：3.7073 | 当前准确率：33.33%
当前Batch：3690/6035 | 当前epoch:2/50 | 当前损失值：4.1919 | 当前准确率：28.92%
当前Batch：3700/6035 | 当前epoch:2/50 | 当前损失值：3.8436 | 当前准确率：33.99%
当前Batch：3710/6035 | 当前epoch:2/50 | 当前损失值：3.1762 | 当前准确率：41.98%
当前Batch：3720/6035 | 当前epoch:2/50 | 当前损失值：3.4244 | 当前准确率：37.87%
当前Batch：3730/6035 | 当前epoch:2/50 | 当前损失值：2.9206 | 当前准确率：45.23%
当前Batch：3740/6035 | 当前epoch:2/50 | 当前损失值：3.2186 | 当前准确率：40.86%
当前Batch：3750/6035 | 当前epoch:2/50 | 当前损失值：2.8709 | 当前准确率：47.46%
当前Batch：3760/6035 | 当前epoch:2/50 | 当前损失值：4.0178 | 当前准确率：30.65%
当前Batch：3770/6035 | 当前epoch:2/50 | 当前损失值：2.1589 | 当前准确率：56.82%
当前Batch：3780/6035 | 当前epoch:2/50 | 当前损失值：2.6181 | 当前准确率：48.68%
当前Batch：3790/6035 | 当前epoch:2/50 | 当前损失值：3.1091 | 当前准确率：42.59%
当前Batch：3800/6035 | 当前epoch:2/50 | 当前损失值：3.0653 | 当前准确率：43.31%
当前Batch：3810/6035 | 当前epoch:2/50 | 当前损失值：2.6776 | 当前准确率：49.82%
当前Batch：3820/6035 | 当前epoch:2/50 | 当前损失值：3.029 | 当前准确率：42.09%
当前Batch：3830/6035 | 当前epoch:2/50 | 当前损失值：3.1895 | 当前准确率：45.94%
当前Batch：3840/6035 | 当前epoch:2/50 | 当前损失值：3.8822 | 当前准确率：38.64%
当前Batch：3850/6035 | 当前epoch:2/50 | 当前损失值：3.3705 | 当前准确率：38.91%
当前Batch：3860/6035 | 当前epoch:2/50 | 当前损失值：2.054 | 当前准确率：62.39%
当前Batch：3870/6035 | 当前epoch:2/50 | 当前损失值：3.6329 | 当前准确率：36.01%
当前Batch：3880/6035 | 当前epoch:2/50 | 当前损失值：2.9064 | 当前准确率：46.38%
当前Batch：3890/6035 | 当前epoch:2/50 | 当前损失值：3.5379 | 当前准确率：37.28%
当前Batch：3900/6035 | 当前epoch:2/50 | 当前损失值：3.6624 | 当前准确率：35.32%
当前Batch：3910/6035 | 当前epoch:2/50 | 当前损失值：2.5631 | 当前准确率：53.31%
当前Batch：3920/6035 | 当前epoch:2/50 | 当前损失值：4.0826 | 当前准确率：29.89%
当前Batch：3930/6035 | 当前epoch:2/50 | 当前损失值：3.4524 | 当前准确率：40.26%
当前Batch：3940/6035 | 当前epoch:2/50 | 当前损失值：3.397 | 当前准确率：41.05%
